mz,time,mz.1,Name,delta_ppm_vec,mode,ESI,F1,F2,F4,P1,P2,P3,P4,F6,F7,P6,P7,FVPTC2,P8,FVPTC3,FVPTC4,FVPTC5,P9,P10,F20,FVPTC6,P12,F12,F13,P13,F10,F18,P18,P20,P14,F19,FVPTC20,FVPTC7,P15,F14,FVPTC14,FVPTC15,F15,FVPTC16,F16,FVPTC17,F17,FVPTC18,FVPTC19,P16,FVPTC8,FVPTC9,FVPTC10,FVPTC11,F11,FVPTC12,FVPTC13,P17,F8,P11,F9,nist_1,nist_2,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6
195.0876147,51.12925479,195.0877,Caffeine,0.437052582,HILIC,pos,318370,911952,641907,563853,278603,1471129,38184869,19811350,154116,1922608,2922714,8513732,630704,3159998,1609020,5521275,315001,2546020,27908,3914746,24378557,462902,9633594,812916,234841,54723,10563,421129,711428,417837,5051207,2850725,299954,8752176,38036,19190,392295,12920,35073,125187,34257,59448,630368,2226666,37726,172131,43998,267607,356050,36511,58468,2255,4382271,665701,653364,53161171,100536013,9868670,9939065,7821869,5587042,11225585,13586366
198.0975962,28.83212798,198.097676,[trimethyl-13C3]-caffeine,0.402788436,HILIC,pos,101945384,93668838,83830318,103077686,104219580,117142784,84774543,100834483,7866141,96463328,95689375,105500097,95744325,102150409,96772150,81705565,96567264,102332579,9254668,80968521,85889077,24104609,76501624,85770476,7735028,7202855,53621381,54125272,83204185,61729510,87960263,94714875,35319363,99085550,11888675,1633574,11059262,7552988,9320441,8257509,11181057,2506140,6240142,56312189,9840678,10651835,9738466,6058286,13345620,4094901,5024214,3928407,100111790,76330718,84909190,98058140,120006698,79956762,79895713,61255691,44100210,90749299,107123330
204.0657517,230.0718972,204.065476,indole-3-pyruvic acid,-1.35087747,HILIC,pos,9921,0,56392,1438,7820,57416,5354,10080,70834,42661,1140,21229,75800,44553,26870,0,28397,11913,22189,1502,44097,0,27179,80518,40520,72067,38426,65033,1609,15013,2455,69668,636,17153,22446,23821,40806,16423,34773,7466,54270,27043,48514,1067,47856,40713,14894,48269,61182,34133,49670,130233,27315,0,0,52273,24282,21052,35637,25180,59850,23765,48852
204.0661204,74.66571019,204.065476,indole-3-pyruvic acid,-3.157658344,HILIC,pos,52957,758144,485734,348049,232922,14670914,98081,114326,4772,66029020,58839,20700305,29066,2067069,2783989,480168,2905706,53657,0,138064,9746,0,173427,12511,295882,5732,55425,170326,447849,2729,7967350,19908613,1161303,179974,73412,49422,62260,48175,80164,6436,131093,1228,52140,126833,96683,365937,149537,776153,480609,8416,4097,0,2521219,72238,8738,68483,114876,54654,58709,59410,153267,81400,95270
204.1229996,37.16145176,204.123076,Acetylcarnitine,0.374186978,HILIC,pos,17916822,202701079,109696226,96490135,335447567,194499120,210702945,123801060,4001224,121907570,540103438,155883932,107200367,94191718,123957737,558522559,277614935,484641200,4433630,221316607,262662433,111828517,112576066,313518780,5190162,2716956,556099813,142830322,713698152,64217255,170965329,106345107,95062209,126610413,3562993,2193352,3346704,5054496,35995592,1119810,15865001,567634,14782375,199419638,4988590,16676526,19515908,3269394,24229164,596319,1608220,10861203,201744287,520777870,152759632,51236214,49730488,44246349,48233714,47394998,42119267,42861082,39180841
205.0971347,40.70033406,205.097176,Tryptophan,0.201529064,HILIC,pos,72285422,320062070,167603180,66060138,38464885,103697570,73428526,71069213,19092823,21266444,94696694,39640573,802438,53422295,68566021,81319847,28454103,70824926,13976589,195876674,84084422,27781127,113838838,155093727,13774061,28081124,87770949,19443825,188220944,35294395,82394699,46013672,19162521,121306890,11650756,3068271,14085748,4391770,28973185,9800127,37408033,3596347,114622620,120586269,25219833,59287025,17283609,31617593,60615618,2955787,9072192,3994156,62145532,102467831,79532850,121866249,170116317,107229993,105928240,92625038,84961344,95515550,99386333
206.0790507,60.43007275,206.081176,indolelactic acid,10.31282876,HILIC,pos,0,577750,152202,157291,0,0,0,0,0,0,0,0,0,0,0,69487,0,0,0,174391,0,0,0,379532,0,0,0,0,232761,0,0,0,0,0,0,0,0,0,0,0,0,0,105550,32364,0,0,0,239665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0790507,60.43007275,206.0812,Cinnamoylglycine,10.4292865,HILIC,pos,0,577750,152202,157291,0,0,0,0,0,0,0,0,0,0,0,69487,0,0,0,174391,0,0,0,379532,0,0,0,0,232761,0,0,0,0,0,0,0,0,0,0,0,0,0,105550,32364,0,0,0,239665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0811019,224.1447849,206.081176,indolelactic acid,0.359667042,HILIC,pos,87263,1843,2533,35158,65326,37009,42372,43589,10929,73807,105813,69234,9134,21798,52390,69194,32005,31267,53053,2686,59630,53869,91028,68352,16701,52773,106825,105368,32395,15749,110796,43491,0,23880,81246,24789,74431,69331,68579,66092,84877,12145,94356,26896,27058,57020,59419,3103,64024,32596,45675,18379,14606,41462,30221,44373,68070,82202,59510,52837,18612,60550,82380
206.0811019,224.1447849,206.0812,Cinnamoylglycine,0.476125949,HILIC,pos,87263,1843,2533,35158,65326,37009,42372,43589,10929,73807,105813,69234,9134,21798,52390,69194,32005,31267,53053,2686,59630,53869,91028,68352,16701,52773,106825,105368,32395,15749,110796,43491,0,23880,81246,24789,74431,69331,68579,66092,84877,12145,94356,26896,27058,57020,59419,3103,64024,32596,45675,18379,14606,41462,30221,44373,68070,82202,59510,52837,18612,60550,82380
206.0811588,18.95195911,206.081176,indolelactic acid,0.083574999,HILIC,pos,223558,156927,52075,294244,248137,343179,22750,14835,30671,206784,246754,17328,28342,8332,117181,25660,300004,23986,39919,202644,198962,34751,30596,378825,23284,27548,818107,302812,30780,33744,38490,36356,211252,39920,29324,17660,30214,28113,31952,27274,28413,22716,24786,216471,26811,30166,27553,27440,27405,7847,28734,0,26989,646312,12447,430923,595291,372729,413409,293157,263895,369314,438699
206.0811588,18.95195911,206.0812,Cinnamoylglycine,0.200033938,HILIC,pos,223558,156927,52075,294244,248137,343179,22750,14835,30671,206784,246754,17328,28342,8332,117181,25660,300004,23986,39919,202644,198962,34751,30596,378825,23284,27548,818107,302812,30780,33744,38490,36356,211252,39920,29324,17660,30214,28113,31952,27274,28413,22716,24786,216471,26811,30166,27553,27440,27405,7847,28734,0,26989,646312,12447,430923,595291,372729,413409,293157,263895,369314,438699
206.085252,65.70077353,206.081176,indolelactic acid,-19.77865813,HILIC,pos,333595,7445146,2311439,1452152,342515,459236,547636,392326,337333,97255,1062947,447352,251088,839752,1112652,2377156,308245,562483,739021,2062198,366210,397422,799520,4110089,733412,599079,525529,62398,3199359,1358575,290685,577947,270284,811137,218753,221826,133574,175763,148960,373076,112899,207538,1397177,1366458,290213,1014705,404592,1515350,659340,72593,54514,63919,1171041,587475,539264,180134,0,115115,144179,218751,81387,69001,14686
206.085252,65.70077353,206.0812,Cinnamoylglycine,-19.66219688,HILIC,pos,333595,7445146,2311439,1452152,342515,459236,547636,392326,337333,97255,1062947,447352,251088,839752,1112652,2377156,308245,562483,739021,2062198,366210,397422,799520,4110089,733412,599079,525529,62398,3199359,1358575,290685,577947,270284,811137,218753,221826,133574,175763,148960,373076,112899,207538,1397177,1366458,290213,1014705,404592,1515350,659340,72593,54514,63919,1171041,587475,539264,180134,0,115115,144179,218751,81387,69001,14686
209.0920223,229.2445111,209.092076,Kynurenine,0.256869782,HILIC,pos,54554,83091,44672,104550,116505,92168,64112,31018,12093,97697,9229,113270,60348,52212,83130,33957,43823,46132,66445,56866,96722,76204,64272,87428,36791,111197,143436,43680,79561,133503,121011,110040,27861,69427,77061,61963,52717,42737,110608,120342,100900,32447,72221,76737,69955,64791,20706,87353,123667,17039,27849,68144,28022,33252,83861,70753,43284,89688,62730,48562,56449,70604,64557
209.0920895,41.95927857,209.092076,Kynurenine,-0.064761584,HILIC,pos,1303076,1734687,3939333,31450654,1618604,10716670,488309,720550,25238,2233219,4719560,4815270,1493930,933341,5595556,5635224,4488875,6027783,1737483,1712875,10352785,244278,10166319,9314984,376053,529358,25322546,534360,3959277,4015320,2330133,3574660,1038046,1197467,381821,331950,460133,195779,800247,283377,1428099,11534,312795,5014828,252837,585625,334460,575032,2817174,4888,201336,478946,2143395,2769121,3824121,5289404,7767564,4416809,4382234,3845229,3434957,4184568,4554942
220.1179562,30.85440044,220.117976,Pantothenic acid,0.090176992,HILIC,pos,14905624,24764433,24862674,11373627,10956969,11081173,21018403,10038497,13342,1907931,13513014,9858212,3085227,8855117,18188245,32358908,1845659,12984416,59564,17278464,12632800,8612895,10506546,8141979,42903,648174,8334040,1713982,18683829,7927241,7505051,4275958,1829121,10748684,124834,218683,59746,85901,1635763,52593,1243092,88488,1388831,6586477,37734,56657,48495,263528,763611,21679,76740,1531,6645574,5757107,19080955,377872,299100,275863,249811,211420,104629,152506,167750
220.1208327,38.3024047,220.117976,Pantothenic acid,-12.9778703,HILIC,pos,0,16708,35031,4762,0,31290,0,12588,0,0,18488,15949,0,3163,13589,113663,0,32738,0,465281,47167,21707,13340,6138,0,0,0,0,364575,0,6895,2932,0,11460,0,0,0,0,0,0,69,0,0,170146,0,0,0,117100,0,0,0,0,7904,19525,80535,0,0,0,0,0,0,0,0
220.1220798,154.1707468,220.117976,Pantothenic acid,-18.64359098,HILIC,pos,0,134734,296900,180165,0,115362,161062,127400,0,0,355835,230805,0,165164,129040,372278,58840,68807,0,304484,333900,112650,146695,133963,0,92885,222523,0,1005576,102083,143060,120039,27230,434167,0,0,0,0,54006,0,134164,0,175473,353683,0,451629,0,0,15769,0,0,0,204348,308462,509659,0,0,0,0,0,0,0,0
221.0921345,46.74935497,221.092076,5-hydroxy-l-trytophan,-0.264591622,HILIC,pos,213457,0,0,548149,443189,727577,396716,402920,204209,902305,351383,296802,92224,165349,502924,325489,300837,0,174648,385935,671263,207362,1158441,0,132098,379760,1630979,509497,1035813,506072,862284,328948,89959,720932,158020,63395,219637,31321,306397,163520,360585,61498,975352,0,327271,714368,131666,270044,1246802,56072,107278,59138,160581,541648,195664,678153,1546220,642135,698134,870832,688642,1032954,1060541
221.0956139,52.48823939,221.092076,5-hydroxy-l-trytophan,-16.00211228,HILIC,pos,935587,7072920,11720125,3758686,208191,1319462,1594219,690491,1919494,144594,4962503,1913527,202669,1696865,1830498,2949424,1581243,2951516,259742,5271328,2341824,1036461,3530854,16100036,392159,277256,71366,0,4223123,121674,91144,2309615,1704571,1988463,187960,0,106774,0,673601,0,21137,63062,1312242,5248810,1229305,204105,0,497859,687590,41379,266492,179031,4575629,2167751,2793533,0,0,316760,0,11595,0,0,0
239.1495998,182.1277632,239.150276,Pirimicarb,2.827646091,HILIC,pos,350885,300251,461585,163721,275245,268791,288895,250274,265949,289223,252852,986599,1157160,789207,673673,93979,1314264,89177,2784730,356868,468675,10802832,225169,311357,429374,3476140,3093311,950233,760931,3940285,847849,290679,475111,506010,1208333,540002,2502691,1829141,663541,5048781,678450,1051825,719174,357391,1330738,2189649,7479825,2575437,2220042,924828,2798487,1062446,943523,1114821,632618,1124868,8195572,307667,849120,13050,615456,10354798,7334625
241.0303324,57.5807684,241.031076,cystine,3.08519723,HILIC,pos,4185777,1817150,589632,745499,673590,1057563,1051857,653556,48271,239545,2554608,1112479,206848,534409,3832030,707037,190183,1496579,207793,1712197,1266277,370244,240231,874467,69863,817439,115234,1242360,862619,1429471,188956,872770,557886,155402,974690,100445,354774,79950,1054905,206733,88203,70792,558444,2472021,72813,107827,25406,688800,1190681,151320,439733,84448,1990615,10333246,985356,180873,72070,253567,239866,281991,200427,35922,66642
241.031294,183.5075125,241.031076,cystine,-0.904554523,HILIC,pos,61084719,386669931,69479156,151957705,224166465,121057399,168339824,154535252,15234729,94278082,289212168,22369565,14524477,112862318,170132078,536197673,116965502,213857778,19053079,151575177,582130531,152032577,80548703,169323734,7269178,156213141,414724350,51565706,618913623,502608850,6136200,51204051,45285153,79641834,23567782,11408569,11175710,5497220,26313398,13600793,23540189,1566911,91912394,185129560,24890785,37147261,70967630,104566727,25746988,10488680,7649627,13902243,167921034,414790349,72288025,2822858,1721489,19316478,18687893,23537342,20691169,16443365,15470450
243.0377076,184.8220482,243.037776,"[3,3-13C2]-cystine",0.281291732,HILIC,pos,604131254,453742555,191331492,569715743,505454060,510852471,540257255,579113590,715734620,502037874,454630388,596463444,617772269,582966085,658748427,262626602,550002112,574687768,885331429,266248199,332633386,61549971,20575058,313836778,626628050,617180656,103390529,326979556,80176258,122271965,475488704,494932642,168784415,139086147,522417253,261059397,615438404,468649144,250670406,165375749,217823758,225762882,178586448,134298166,580746407,790179562,799647697,832029242,407171109,388999113,307527593,346393962,643632721,403201897,185000519,20243637,3545235,57685391,57248341,48718303,52069068,22671822,21796738
245.0789609,55.54536486,245.076776,Uridine,-8.915156616,HILIC,pos,2137851,7311735,1894649,4309424,1713499,1476645,1381648,1493934,635040,604546,2576783,1549989,859622,2291437,2587978,2285578,1308894,2366691,1220687,3859661,1278667,615904,2116360,4270880,1165537,1678018,1582164,793590,3099445,612428,4573045,613140,348481,2086375,647323,189609,813513,78960,1348205,837645,1235767,103964,3177091,1381899,1269936,4262165,742796,1951028,2210892,116076,254641,235961,2675390,1810645,2471983,221293,597302,181222,67852,78001,62925,473979,215112
245.0987759,48.78926449,245.095476,Biotin,-13.46388283,HILIC,pos,58155,1363181,344922,214346,0,0,85726,0,1019993,1506643,1587239,1647983,808753,906285,618915,330984,581911,370115,2819002,350227,169425,1018713,2376952,437745,1186135,3399945,4630873,8078347,2555485,3129549,4346771,2173458,211684,2718664,1774565,2246775,3189795,3172363,5494439,3094701,6122575,2662299,7157721,98235,2189034,4007293,6090473,3995101,3515309,983956,1999286,518251,1005580,272975,363905,0,14253027,0,0,2231900,756993,14478940,11291570
245.0995824,195.0891269,245.095476,Biotin,-16.7542661,HILIC,pos,0,0,0,0,0,0,0,0,112598,411178,204723,232077,75578,25303,59130,50725,11609,11963,2384281,468,28019,823569,1192026,0,209861,1830300,548517,1278221,316597,49098,1099447,228137,28308,453753,463246,1060889,548959,1013741,2710522,975739,565158,325237,1196086,11922,294009,1134614,558897,1864103,500309,467469,490730,399756,78991,2043,9448,3581,2374906,0,0,39152,90741,0,936277
248.0270023,54.07248443,248.031876,Pyridoxal phosphate,19.64958048,HILIC,pos,381053,1273962,159291,277736,195511,641375,76313,425208,0,162873,144236,399199,148967,344687,450977,235775,373453,165110,0,247755,160573,39228,171782,153260,0,0,40177,166320,388944,0,405889,332601,74463,361650,0,0,0,0,349761,0,635449,0,217871,145372,0,500333,149257,0,70722,0,0,0,311703,224294,240897,81984,79743,75084,68856,103775,70453,80760,101529
248.0316796,223.1273554,248.031876,Pyridoxal phosphate,0.792016055,HILIC,pos,122193,345459,220270,414993,243605,52943,265554,32064,132343,28636,301480,178504,19880,223787,392866,81246,39942,239935,30683,410220,50089,54592,197766,78529,65891,316948,147549,117545,29222,117339,476065,96119,50073,293764,0,0,77599,0,119129,0,32947,0,206584,201702,33946,215089,54704,47535,102365,0,0,147318,50788,144901,413962,0,0,0,0,0,0,0,0
255.0645967,161.3409413,255.0652,Daidzein,2.365361707,HILIC,pos,7415156,516933,6889722,262604,2049140,1718686,6372353,1525673,270184,483085,6046721,289650,1336774,940738,1204954,13930174,1825334,5366100,119077,1659839,4059716,2258191,2325476,4309112,134534,3075031,7435362,908036,13067997,9348613,1127353,1711885,626032,1275707,197581,212230,119244,63280,196344,141513,189096,28483,849803,3069715,110978,255380,376408,674201,389311,65106,200257,246425,5487271,5706272,1788421,123914,73997,49998,59654,58867,52467,37314,34653
255.0655015,75.01231733,255.0652,Daidzein,-1.181879433,HILIC,pos,362262,198065,601836,440495,868120,467707,180228,282877,1217751,547581,191082,257042,45180,565697,505207,323626,429293,179764,2768956,269480,193736,40082,109626,217330,750228,191613,66942,64508,15714,123339,130230,305133,154539,152164,438911,192154,545593,428142,148935,272496,110405,156531,41891,135138,264203,321583,681775,1404898,230755,375294,330277,225978,515932,154934,216663,144265,231773,440004,465433,304945,284188,373698,384194
257.247498,22.16348197,257.247476,Palmitic acid,-0.085423392,HILIC,pos,678881,493933,32568,428116,595586,680027,34305,436773,31297,543906,385605,569246,457399,436550,630116,616798,368957,695846,31802,420107,501463,73386,404148,421463,26053,32547,333344,180794,656283,364022,420256,387536,22929,740721,33831,7894,37197,35168,252815,27191,283366,23562,53719,173110,31648,28315,14880,17590,14805,2896,31151,2341,896583,386141,598170,227639,520109,725553,763875,807300,456147,920696,1057791
257.2475973,233.6840506,257.247476,Palmitic acid,-0.47162259,HILIC,pos,33361,32070,2752,1765,74039,51051,107847,65815,10136,36064,1668,36078,74787,36757,15605,34696,54928,44586,28452,938,64851,28135,21311,1229,17204,45643,74250,29095,2071,24411,87840,44003,980,35165,118646,21671,54075,75847,50577,76128,125732,32212,48189,670,36305,21361,29389,38318,81809,45462,35912,53879,43166,13263,3600,89304,79137,24347,31414,66208,23368,77413,54487
258.108232,57.96687122,258.1084,Benserazide,0.65079708,HILIC,pos,1560402,2877520,3369311,2160190,340677,670778,687428,205222,348813,288105,0,902248,215250,2472569,1533821,1681988,622522,1211992,733376,2223033,1054364,602920,1795271,3090125,1158996,928681,534784,78147,2608235,134007,779244,757402,365389,837427,360032,86955,146454,5113,106061,1022,373103,45131,1999135,1385952,1105371,1199716,0,2160382,0,60785,58544,142341,2143465,1056931,1487852,1389922,1735319,0,23161,31842,13939,54467,59494
258.108232,57.96687122,258.1084,Pyro-L-glutaminyl-L-glutamine,0.65079708,HILIC,pos,1560402,2877520,3369311,2160190,340677,670778,687428,205222,348813,288105,0,902248,215250,2472569,1533821,1681988,622522,1211992,733376,2223033,1054364,602920,1795271,3090125,1158996,928681,534784,78147,2608235,134007,779244,757402,365389,837427,360032,86955,146454,5113,106061,1022,373103,45131,1999135,1385952,1105371,1199716,0,2160382,0,60785,58544,142341,2143465,1056931,1487852,1389922,1735319,0,23161,31842,13939,54467,59494
258.108232,57.96687122,258.1101,sn-glycero-3-Phosphocholine,7.237129399,HILIC,pos,1560402,2877520,3369311,2160190,340677,670778,687428,205222,348813,288105,0,902248,215250,2472569,1533821,1681988,622522,1211992,733376,2223033,1054364,602920,1795271,3090125,1158996,928681,534784,78147,2608235,134007,779244,757402,365389,837427,360032,86955,146454,5113,106061,1022,373103,45131,1999135,1385952,1105371,1199716,0,2160382,0,60785,58544,142341,2143465,1056931,1487852,1389922,1735319,0,23161,31842,13939,54467,59494
258.1100696,111.0097479,258.1084,Benserazide,-6.468582274,HILIC,pos,540631075,1465187307,1096176657,960887666,532918279,289609030,1411019600,321741756,214101078,137245424,418188338,451738632,873683782,742470805,614905494,314285832,125927778,372753653,370033462,816159610,104361647,129734259,219278204,601092686,178659264,93313015,108500657,214947283,651385100,1094703508,1533120185,348741564,209342329,786837571,344980692,48331821,204179687,39393977,118046241,13228317,132831122,29403824,482303649,275824914,232783746,291466957,143778749,304351299,325911122,33702010,43812691,30222284,442660010,292760117,377318472,5848794,26002300,6100606,6492928,5233744,4698108,13219954,10368027
258.1100696,111.0097479,258.1084,Pyro-L-glutaminyl-L-glutamine,-6.468582274,HILIC,pos,540631075,1465187307,1096176657,960887666,532918279,289609030,1411019600,321741756,214101078,137245424,418188338,451738632,873683782,742470805,614905494,314285832,125927778,372753653,370033462,816159610,104361647,129734259,219278204,601092686,178659264,93313015,108500657,214947283,651385100,1094703508,1533120185,348741564,209342329,786837571,344980692,48331821,204179687,39393977,118046241,13228317,132831122,29403824,482303649,275824914,232783746,291466957,143778749,304351299,325911122,33702010,43812691,30222284,442660010,292760117,377318472,5848794,26002300,6100606,6492928,5233744,4698108,13219954,10368027
258.1100696,111.0097479,258.1101,sn-glycero-3-Phosphocholine,0.117796936,HILIC,pos,540631075,1465187307,1096176657,960887666,532918279,289609030,1411019600,321741756,214101078,137245424,418188338,451738632,873683782,742470805,614905494,314285832,125927778,372753653,370033462,816159610,104361647,129734259,219278204,601092686,178659264,93313015,108500657,214947283,651385100,1094703508,1533120185,348741564,209342329,786837571,344980692,48331821,204179687,39393977,118046241,13228317,132831122,29403824,482303649,275824914,232783746,291466957,143778749,304351299,325911122,33702010,43812691,30222284,442660010,292760117,377318472,5848794,26002300,6100606,6492928,5233744,4698108,13219954,10368027
265.1118891,50.71777357,265.111776,Thiamine,-0.426679289,HILIC,pos,15293061,6385975,1115644,9991820,1344362,1754547,14425571,793489,906020,986940,4707865,24409,2022814,2157638,1163887,43846374,966867,5087626,152081,6194550,1022708,12576434,7461550,13689736,1129254,2127291,10331779,330919,3774926,34734942,4236479,748973,1253470,6039373,34059,90141,509579,0,1682661,274760,403569,41908,2561450,3127791,53322,630762,67574,0,786381,0,916359,0,2516023,7521492,4871242,114481,0,42100,470394,0,16173,149946,0
279.1585481,50.35045923,279.159076,dibutyl phthalate,1.891014323,HILIC,pos,619208,4208765,1686571,1040828,543343,674154,63126,524673,11947,541147,1197888,860075,412872,593229,635858,1152392,633574,627002,179320,2500530,1105158,323535,1096753,2163914,273392,135838,359007,594067,1174691,532476,303635,574190,341802,848825,64370,16464,113822,138968,17447,15277,20472,65659,576592,1155901,178096,317740,354847,498766,227006,47771,42768,58968,986738,803784,1156859,3338371,4427371,882175,906268,620807,403926,1311362,1370071
279.1592809,249.8981003,279.159076,dibutyl phthalate,-0.734047003,HILIC,pos,314280,158386,170036,318729,432868,398223,95642,382003,217080,291904,237402,386254,577775,105823,149413,477531,166509,417643,103719,149061,359542,278681,285323,242018,350260,494019,415425,295884,194499,340007,226563,319968,255312,300659,143698,619551,394558,317080,374921,256869,222385,226867,235802,31586,281776,72315,285352,250281,217200,364518,360034,215009,89977,377655,340179,876740,280470,10611,503679,213043,315857,293133,483808
300.2897339,24.21580491,300.2897,Sphingosine,-0.112888561,HILIC,pos,6863461,27285225,37004567,7601436,3438486,12611734,47847004,8628374,9105,8432660,4083913,3409739,4289097,9355759,24298221,8828169,1541167,3474818,5079,12132177,4148233,8185259,8139419,21543540,8013,31394,5925613,1723156,6802381,8782511,6914724,3268483,1234990,6057623,676,0,411,12027,3096548,244138,1301908,831,3136313,6499054,4202,0,0,1780779,2245622,0,17727,0,8610847,3027443,7231762,1237210,1458647,404140,376169,311068,167658,475438,530392
302.305406,23.73981833,302.305376,Sphinganine,-0.099196932,HILIC,pos,462278,382668,3482549,722215,112347,478318,1576660,518551,0,414405,2246777,105791,1327231,68472,799765,635910,3245870,4108525,0,5258475,2217956,126989,323021,3500366,0,0,693137,63576,2813866,474215,0,2350665,133870,42772,0,0,0,0,0,0,0,0,0,832985,0,0,0,0,0,0,0,0,930643,1728061,2415872,322363,104966,154625,129147,95821,46369,97269,120613
331.2201887,88.16056356,331.226776,17-hydroxyprogesterone,19.8876068,HILIC,pos,0,811147,796621,379977,0,0,0,0,567545,29640,336461,28984,0,75816,0,239026,28334,100362,959640,395704,131629,124440,402816,644613,4723970,1079346,61689,0,462960,0,97328,28525,80258,68963,285768,85977,557188,6064,0,0,0,205728,133578,83677,170941,222614,0,6178302,74288,215653,44433,61219,278507,119919,260504,0,0,0,0,0,0,0,0
331.2201887,88.16056356,331.226776,21-hydroxyprogesterone,19.8876068,HILIC,pos,0,811147,796621,379977,0,0,0,0,567545,29640,336461,28984,0,75816,0,239026,28334,100362,959640,395704,131629,124440,402816,644613,4723970,1079346,61689,0,462960,0,97328,28525,80258,68963,285768,85977,557188,6064,0,0,0,205728,133578,83677,170941,222614,0,6178302,74288,215653,44433,61219,278507,119919,260504,0,0,0,0,0,0,0,0
331.2268332,24.29815937,331.226776,17-hydroxyprogesterone,-0.172651857,HILIC,pos,0,0,0,0,0,9443,0,14445,8102,18109,0,130379,67763,0,22113,0,0,0,64574,0,0,0,0,88328,0,0,0,86209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267944,289257,225428,208312,113769,163671,302833,265787
331.2268332,24.29815937,331.226776,21-hydroxyprogesterone,-0.172651857,HILIC,pos,0,0,0,0,0,9443,0,14445,8102,18109,0,130379,67763,0,22113,0,0,0,64574,0,0,0,0,88328,0,0,0,86209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267944,289257,225428,208312,113769,163671,302833,265787
345.076339,69.62081288,345.078076,Thiamine monophosphate,5.033693126,HILIC,pos,4529,70472,0,70392,4625,119491,0,79543,0,4372,52793,97109,6344,30104,89040,46525,38953,57771,0,2000,16479,10883,0,62806,0,0,0,91344,1682,85828,249601,5204,5659,0,0,0,0,0,3909,0,0,0,37127,3433,0,95094,0,1571,78544,0,0,0,0,0,6448,218644,195754,139146,148134,59096,66099,198690,40286
345.0781667,225.5521925,345.078076,Thiamine monophosphate,-0.26288731,HILIC,pos,357610,47825,0,98567,135078,76495,66655,63414,6938,179463,100512,14079,405740,214443,60924,220444,69043,126231,8729,119534,40526,406786,193394,461374,60826,27221,111614,73653,127244,248432,70097,81561,44707,124272,0,35184,112655,23559,69484,43969,67119,70116,185870,8586,17915,101188,40273,74183,35206,1695,0,7627,39498,258865,203629,0,23579,0,0,0,0,13136,1071
363.215647,37.33938527,363.216576,hydrocortisone,2.557579531,HILIC,pos,145095,181841,21809,1195127,252960,22386,118918,216130,594,582605,514753,0,86657,2750,7445,228528,233070,75606,0,36067,804683,0,53984,103279,96414,0,33681,73258,313474,0,0,124450,1697,27918,190919,0,8203,0,0,0,506,0,0,79783,0,0,53993,397110,228456,98851,0,0,0,534491,125027,2326706,3195948,1706734,1711434,1113715,630318,1780695,2021728
363.215647,37.33938527,363.2166,Cortisol,2.623655637,HILIC,pos,145095,181841,21809,1195127,252960,22386,118918,216130,594,582605,514753,0,86657,2750,7445,228528,233070,75606,0,36067,804683,0,53984,103279,96414,0,33681,73258,313474,0,0,124450,1697,27918,190919,0,8203,0,0,0,506,0,0,79783,0,0,53993,397110,228456,98851,0,0,0,534491,125027,2326706,3195948,1706734,1711434,1113715,630318,1780695,2021728
377.145732,84.15981575,377.145576,Riboflavin,-0.413762759,HILIC,pos,5311801,3367601,1882191,2104524,8796796,10678682,3187746,7944235,70283572,28824406,2570952,10657540,10894522,13681255,2010162,3123090,44909907,2277153,117342997,2949861,1144605,399527,2215904,2116135,49928781,24870238,687340,10435528,1615139,1948354,3832445,8339482,3905838,2709588,52907793,18496696,53645838,45300679,12749765,28370758,14328449,27355789,2246951,1139728,48097555,17194695,12712195,42857424,13505769,35109729,28850611,16450917,8132770,3477075,4065780,20878368,25108713,18470813,15408494,7894400,8503731,15798833,16754822
387.3614443,23.54624009,387.362176,Cholestorel,1.88904141,HILIC,pos,0,332357,0,0,0,0,0,0,0,0,0,0,0,0,163369,0,0,0,0,0,13081,0,0,0,0,0,0,5523,289018,29010,0,0,0,29310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259209,527138,152818,142674,82604,38558,266494,252002
393.2976736,45.31532083,393.299976,deoxycholate,5.854061491,HILIC,pos,5965307,3108057,635179,2236556,4649780,4027925,3290513,3755257,851663,2689527,3290252,3482792,2662873,2738664,2414355,2391480,2575876,2580065,645237,3151085,2794129,103909,817973,2356125,1050184,941138,1952902,1800235,3649607,1203431,3013493,3698240,1676320,1336533,764785,566456,777832,730791,1441920,536750,1597362,419245,1284871,1284148,1101277,2326106,1732310,1175733,1091174,436406,365205,972905,2667901,3733869,2699413,13268160,4779052,10890511,8419781,4897439,8703070,2589499,2955549
